"tconst","actor","producer","composer","cinematographer","director","writer","genre","start_year","average_rating","num_votes"
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm3816287","nm0396327","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Romance",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Comedy",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm3816287","nm0504380","nm0000036","nm0115669","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0386808",NULL,"nm0004592","nm0396327","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0213009",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0175068",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0186440",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0175075",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm1537375",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0204639",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0444172",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0570230",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Romance",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Comedy",1924,8.1,65521
"tt0015324","nm0000036",NULL,"nm0004592","nm0504380","nm0000036","nm0593477","Action",1924,8.1,65521
